study_hours_per_week,books_read_year,extracurricular_participation,sleep_hours_per_night,junk_food_consumption_per_week,commute_time_to_school_min,study_hours_with_assistance,sport,anxiety_level_test,final_grade
18.02493700432676,65,Yes,4.862364173437801,16,13,38,Swimming,0,63.35
16.955990079879932,51,No,5.654438948439747,4,0,11,Volleyball,2,54.22
20.368463409841702,99,No,6.730500880253312,10,5,56,Soccer,2,72.75
37.80202213578414,5,No,5.828576615903281,15,17,26,Football,1,78.18
21.928150911686064,49,No,9.003535974448091,19,4,40,Soccer,1,57.32
38.12710153052557,9,Yes,4.316405834690042,1,18,47,Football,3,70.15
7.2116052246256235,15,Yes,5.419494274187327,16,11,48,Football,0,24.14
28.965439153305326,38,Yes,6.346777901268835,0,18,32,Football,4,65.16
32.48958154434989,15,Yes,9.466766200634531,17,2,51,Basketball,3,77.08
27.165153253394475,96,No,11.006919060649025,16,9,16,Basketball,1,100.0
24.276891209061617,94,Yes,10.387934164424436,17,5,37,Basketball,0,81.67
22.59251124344729,33,No,5.456647466002039,18,17,9,Football,1,63.38
34.43721930314784,63,No,8.523246067528554,4,6,31,Wrestling,3,84.27
32.86586388658,53,No,4.240181162757498,12,11,28,Basketball,4,63.41
4.891548847223981,81,No,6.484294202822889,5,16,60,Cheerleading,1,36.02
33.94350628123512,62,Yes,10.447870358626613,12,4,31,Wrestling,0,100.0
16.5627447776177,0,Yes,7.653325709946716,17,0,56,Baseball,2,32.91
10.147873199832432,76,No,5.1995305782066765,3,9,32,Swimming,0,68.14
34.790742720557034,74,Yes,7.5084270519065015,8,13,39,Lacrosse,2,94.94
17.280991985349665,50,Yes,5.584263403697826,2,14,26,Soccer,3,40.12
32.33458760707266,90,No,7.1455316629117025,7,8,44,Wrestling,3,79.17
10.53614447823378,90,No,7.902667781982747,12,1,48,Soccer,2,65.56
0.15717285688871208,52,Yes,6.796464900088227,10,8,49,Cheerleading,4,18.44
19.818367716117777,60,No,11.495751603470886,9,2,47,Volleyball,3,77.04
4.0091302657153705,99,Yes,8.500242380451056,10,1,25,Basketball,3,45.02
30.175038220996385,29,No,10.743141391575174,2,6,27,Football,0,77.22
11.043005442776415,32,No,10.085828376444642,13,15,27,Soccer,2,59.21
17.74582586413915,18,No,9.289330474142211,13,15,9,Basketball,1,54.42
3.4813426036621697,89,No,7.975109986420658,18,12,59,Swimming,0,54.94
11.466369937890107,74,Yes,4.0173902702527,3,16,18,Volleyball,0,59.7
31.25960973034288,10,Yes,8.90774080441667,0,10,16,Baseball,4,59.02
6.063516476092778,98,Yes,6.847659624019982,1,4,37,Soccer,4,43.62
25.886382445078297,73,Yes,4.94209733441055,5,11,10,Soccer,3,56.85
36.69703411218005,85,No,7.5570101088966215,12,18,55,Basketball,0,97.69
27.19347039030881,4,No,9.884426578266439,13,0,56,Cheerleading,4,59.57
32.440867571689076,50,Yes,11.693422357589633,0,19,30,Volleyball,1,82.0
4.358865172156632,69,Yes,6.992839128976656,7,14,60,Basketball,4,47.5
10.029273040082177,54,Yes,8.341786389639815,17,13,26,Football,2,67.52
35.78155408962364,66,Yes,10.80995506690868,13,12,24,Football,2,100.0
28.604224544723568,81,Yes,6.6719953596001185,1,5,60,Swimming,1,98.1
25.582153055092448,37,No,5.138057959766523,11,17,21,Swimming,2,55.69
26.550669444868,84,Yes,6.2550546498615125,0,19,33,Cheerleading,2,84.5
16.568022172185735,16,Yes,11.192982638467104,20,18,41,Volleyball,1,58.74
1.7822652647061288,27,No,5.275144867694702,14,2,24,Athletics,3,28.19
31.37766168282916,4,No,6.6337684880542565,10,14,28,Volleyball,0,44.85
27.148529448614156,36,Yes,7.717122484002725,17,11,48,Football,0,86.67
18.912178564508988,37,Yes,10.77690578792736,16,15,48,Basketball,3,67.16
35.990384614730296,80,Yes,11.501706269223797,2,7,54,Football,2,100.0
13.446386599403954,65,No,7.406482477066039,14,19,40,Athletics,4,63.61
11.772869769249436,43,Yes,11.455632386828125,12,6,19,Football,1,35.91
34.91185300317771,65,Yes,5.2916727588620365,2,14,27,Soccer,3,89.21
31.879506190359418,5,No,5.254818335170963,12,10,57,Football,4,62.59
20.59919242593379,18,No,11.594006557078384,8,12,48,Basketball,2,55.2
5.229389578313999,62,No,8.07744106822665,9,2,11,Baseball,4,40.45
8.602858858602097,64,No,5.4872626828316315,0,12,48,Volleyball,4,31.88
26.249119616352267,77,Yes,7.903922964604495,1,11,27,Football,0,79.93
15.401649513616466,40,No,10.265689243032412,13,14,8,Football,0,50.03
33.45892766663885,72,No,10.61536292578819,4,5,35,Cheerleading,0,85.76
37.998200373288164,68,No,10.911754053193938,9,16,58,Lacrosse,3,93.86
32.22547701099673,96,Yes,8.556567224699348,18,18,33,Soccer,4,75.56
15.101816919822287,21,No,10.935568114943042,7,17,60,Athletics,4,45.67
31.547457169256962,55,Yes,8.080241670426037,12,7,18,Cheerleading,4,73.84
14.057666938827339,60,No,8.85647921912862,8,15,26,Swimming,1,47.3
6.684003510625356,99,Yes,10.069758418173162,17,7,8,Basketball,0,49.28
1.3357281946342958,20,Yes,7.403482341684068,3,17,9,Wrestling,4,24.74
15.4286685104408,52,Yes,4.588651897110198,7,7,26,Football,4,43.15
36.14237214789127,34,No,6.801330854861581,4,3,37,Football,2,67.44
9.55946351022706,52,Yes,8.991553734367683,5,9,20,Basketball,4,52.03
8.26052659719136,23,No,5.538658957115815,19,2,16,Basketball,1,46.49
38.792831409641614,4,No,5.18708290799712,4,11,31,Football,0,69.16
1.0001645140236848,57,Yes,6.344644356731501,0,11,16,Basketball,3,45.1
31.431286015750175,33,No,4.256891698222571,18,9,42,Volleyball,2,63.98
12.854798229634813,18,Yes,9.947383184695358,3,12,60,Baseball,1,73.51
1.4995182747863733,32,No,6.06972481750671,0,19,49,Football,1,12.77
36.71210160838334,4,Yes,4.993907173092796,18,7,19,Baseball,2,51.56
5.585693208383344,95,No,9.593035327707483,3,8,60,Baseball,2,63.84
22.071171349027814,58,Yes,10.743424100346303,13,5,50,Swimming,0,84.14
10.962168297181911,81,No,4.159004766894228,13,3,15,Lacrosse,3,30.64
2.6077120873876414,42,No,5.868798165929799,8,5,38,Wrestling,3,24.74
1.9968994265351636,90,Yes,11.561858598956668,18,4,60,Soccer,0,74.75
4.622267953453552,48,No,7.082033087462202,10,8,12,Basketball,3,42.94
2.854680555575202,57,No,11.508736507055449,15,4,21,Volleyball,0,28.62
30.422324620796918,49,Yes,6.193700306965419,18,10,28,Baseball,1,55.42
19.422648091337166,73,Yes,5.744541084575456,3,5,15,Basketball,0,81.63
13.715683653959188,56,Yes,5.712867293823967,8,8,23,Soccer,4,44.2
16.734756405280287,27,Yes,4.681829283399506,16,2,45,Athletics,4,55.01
37.15786942290493,14,Yes,11.171458308073005,14,3,35,Athletics,0,92.44
36.430072509525885,60,No,11.838680181063209,7,12,32,Volleyball,0,94.43
28.627059204903077,48,Yes,11.636070458173103,12,11,32,Volleyball,1,76.56
35.38729509686751,9,No,10.816225118618192,0,3,51,Volleyball,3,92.23
12.785921103504991,39,No,10.775103261207802,1,5,60,Soccer,4,29.48
15.244373040331315,51,No,9.288683737351901,9,4,40,Cheerleading,0,67.68
24.548487274169123,82,No,10.60970969560491,20,15,50,Soccer,1,79.58
24.945037891890568,7,No,5.666738914744382,12,7,27,Baseball,3,43.02
19.26799352049364,34,Yes,7.103301043097028,10,8,55,Soccer,1,55.15
16.026313937518132,82,Yes,9.126690346357982,13,13,32,Soccer,2,82.65
39.44721246434781,64,Yes,10.998170660492772,15,6,60,Soccer,2,90.72
32.84494504470898,28,Yes,9.28375569895027,5,7,50,Volleyball,0,83.36
17.399207915521806,84,Yes,10.712175666673648,1,15,48,Football,0,83.27
29.09169908958274,49,Yes,7.79159612679438,4,15,24,Baseball,0,75.77
10.782467730098379,49,No,9.738429901640355,18,12,50,Swimming,2,39.0
4.006773049493195,97,Yes,11.839846451000692,6,11,13,Basketball,2,53.3
14.097241022109625,94,Yes,5.227908457038062,16,3,38,Football,0,80.71
16.11891200493577,35,Yes,11.41536553852712,4,9,49,Cheerleading,0,72.14
0.6614849824268321,14,Yes,8.178911582735221,11,5,55,Baseball,0,30.19
32.59168006543584,32,Yes,9.145744245840465,18,14,41,Football,2,100.0
14.36773609556726,3,No,11.022952055284101,17,12,21,Football,4,36.42
23.21672663120588,2,No,7.277233380418536,11,7,54,Baseball,3,48.16
2.9585274908382386,39,No,7.349540599120405,2,10,48,Football,4,29.86
6.999873150023359,94,Yes,8.217454690776803,3,8,17,Volleyball,3,71.98
35.587749013102396,87,Yes,4.152816675974805,14,2,56,Volleyball,0,74.58
24.34750111531203,51,Yes,7.973329447546806,14,15,60,Soccer,1,73.42
38.011362006819425,56,No,6.328698119953843,10,17,38,Athletics,0,85.39
39.950001375652676,0,No,11.423633459134251,1,18,11,Volleyball,1,91.16
14.874404613323776,21,Yes,4.701882390024251,17,15,57,Football,1,36.42
11.952122563330985,2,Yes,7.6745636961584145,2,16,14,Wrestling,4,49.28
34.33424220636387,75,No,11.579745363018887,17,1,44,Football,1,100.0
39.94445708149817,14,No,11.20828200254782,13,15,30,Football,0,78.05
25.185649369298293,86,No,9.610787538996401,5,6,60,Swimming,1,88.44
31.805628900460896,64,Yes,8.714888415968598,1,2,59,Volleyball,3,86.33
31.269834352610978,22,No,6.245847497062721,0,10,51,Soccer,2,71.03
14.213588328781878,15,Yes,6.935656902019638,7,11,17,Cheerleading,4,30.97
22.97081521028349,62,Yes,4.721078918033018,9,9,46,Basketball,0,62.67
33.322277650568545,90,Yes,10.288866382065901,19,13,41,Cheerleading,1,100.0
27.524555050442217,71,No,6.590958143230494,17,14,16,Cheerleading,3,89.54
0.8465525592815304,34,No,9.342255192241659,19,2,50,Basketball,1,33.91
13.468226755901341,58,No,6.8607582175889075,10,12,12,Wrestling,4,47.99
5.779027863784214,31,No,7.714643531170101,17,1,32,Basketball,4,26.42
9.318888483121563,99,Yes,8.440019779011159,15,8,31,Athletics,1,57.16
36.219579099653025,74,Yes,10.414819267124829,4,2,54,Basketball,3,94.22
1.475731556430726,61,Yes,5.689251020325443,6,8,29,Football,3,27.67
8.79202847847695,42,Yes,7.190123094638851,1,3,45,Athletics,3,42.19
12.382774089529258,61,No,5.040652575134541,10,14,33,Soccer,3,41.14
24.675362878655793,34,Yes,4.606084039370074,12,17,40,Baseball,2,65.83
21.36406760343462,2,No,8.837394849350336,19,3,20,Soccer,1,52.25
8.730779314135443,39,Yes,5.512728354871221,15,14,18,Basketball,4,51.8
6.569642688926178,93,No,4.4783947354087905,13,2,46,Football,4,50.62
9.471921383844752,62,Yes,11.176783449651243,6,8,15,Soccer,0,66.68
20.101185068066222,8,Yes,8.274515358283168,6,12,16,Basketball,4,44.39
10.847111428448137,88,No,5.077025659223877,11,10,59,Volleyball,2,57.84
37.904100064308885,26,Yes,4.427409019580398,11,1,22,Baseball,0,80.82
18.5546088571539,24,No,4.958880427309249,19,7,24,Soccer,4,24.46
2.3518406617854826,29,Yes,7.770697922564913,0,9,41,Football,4,31.84
29.170656233465337,57,No,9.347722041351183,5,7,32,Swimming,0,67.31
13.153811528359585,54,No,9.130240599888364,7,13,37,Football,3,37.49
26.139557282329903,49,No,5.155384690115988,12,17,15,Football,1,60.42
11.18377482092928,71,No,9.067911614701671,4,13,44,Basketball,1,47.78
22.829749669332795,31,Yes,7.238924993740795,9,11,16,Basketball,3,53.83
30.886100192298585,78,No,7.7179502743957205,13,2,49,Basketball,1,70.13
37.12034967098216,17,No,10.411443249962538,8,6,38,Volleyball,3,98.6
10.445085777323083,78,No,6.659994981437107,16,10,51,Basketball,3,39.51
13.394278039959246,66,No,5.17599237730683,2,18,16,Soccer,4,44.56
18.570656811437587,68,Yes,10.987625068530724,11,6,29,Cheerleading,1,80.86
37.08699350943955,48,No,5.697044606930704,11,6,56,Baseball,3,89.02
36.05547427242628,66,Yes,6.3522389644371415,10,11,52,Football,0,79.91
3.595131204025521,7,Yes,9.652720471220979,3,17,59,Baseball,4,27.76
5.277193030152434,85,No,9.468402536460857,7,10,20,Basketball,2,57.8
19.82036709322553,5,No,10.40320017027063,9,3,37,Soccer,2,52.73
4.26477091221694,14,No,5.470933131583529,13,1,7,Basketball,2,23.33
13.823234933947898,57,No,6.818239146513626,0,17,60,Soccer,0,38.83
5.935415128699106,73,Yes,5.007065911650089,11,13,16,Baseball,1,35.91
25.441614205275435,7,Yes,8.328313177348834,4,4,57,Soccer,2,58.71
37.97981726956647,92,No,6.34056474030961,13,14,46,Swimming,2,91.9
39.86935081177526,97,No,9.511485128068502,3,14,60,Baseball,2,100.0
15.009645299876592,60,Yes,4.002754943876329,16,15,20,Basketball,1,41.97
23.96050548458449,48,Yes,4.477463987676634,12,17,27,Wrestling,4,71.94
34.25070614096325,74,No,7.460482404154747,2,3,17,Lacrosse,1,74.67
4.6984829118553595,32,No,11.665473247804549,10,19,30,Baseball,0,41.55
27.582576442078597,49,No,11.126811098873464,10,19,60,Cheerleading,0,68.18
16.35374646900273,91,No,11.952072224495865,4,0,40,Football,1,73.15
8.245846411206564,95,No,7.334641798912359,5,1,29,Volleyball,4,39.02
16.110144749897678,92,No,4.372547890190012,3,8,25,Basketball,3,58.53
3.0384114785966743,26,Yes,6.447649136158099,9,0,38,Volleyball,3,36.26
27.81628594357223,23,Yes,9.406166817391611,9,14,48,Swimming,1,83.94
10.109706749938123,29,Yes,5.081310478139322,11,13,29,Football,4,37.15
12.45622580179512,44,Yes,6.399777430080008,17,15,19,Baseball,3,36.24
4.84325192965851,31,No,4.449329316358869,14,19,38,Soccer,2,32.38
34.586364555595665,37,No,7.799736307121874,17,18,29,Baseball,4,81.35
19.737771171309543,62,Yes,5.6713654215607034,2,5,60,Cheerleading,2,62.44
22.88587511145601,76,No,4.729984215192019,2,7,32,Football,3,59.34
22.777307323794183,73,No,7.289726475859832,0,15,32,Basketball,2,68.6
16.419724581653668,81,No,6.80980323499324,16,7,54,Cheerleading,0,61.71
7.701196617525579,3,Yes,8.30014189556394,9,13,20,Volleyball,3,40.6
29.805309939936,4,Yes,9.992309242509112,5,18,11,Basketball,3,60.37
5.0822506143069734,78,Yes,4.900549891412042,10,8,53,Lacrosse,0,37.57
4.15495161115242,53,Yes,10.329004721680068,13,11,39,Football,3,45.42
28.405801503860136,57,Yes,4.210319839001441,16,16,22,Volleyball,1,57.7
8.353480818079353,5,Yes,7.544815219966782,6,9,25,Athletics,4,38.6
12.270910054113294,25,Yes,8.699442295087056,3,5,31,Football,4,53.2
19.00909868006961,63,No,11.655989385118382,10,5,45,Volleyball,1,71.53
17.974052669181848,85,Yes,8.591384214957198,18,1,35,Basketball,2,97.75
28.343165002599967,91,No,5.269993546171109,8,6,31,Football,0,86.22
24.937271737734438,50,No,8.140334442751273,20,13,51,Baseball,3,81.32
25.775846491274628,54,Yes,7.1662715775313295,7,1,12,Basketball,3,73.33
28.56217322621829,83,No,7.834844540801949,19,5,44,Cheerleading,3,77.45
11.704509096938613,53,No,5.576776117272698,3,2,31,Cheerleading,0,30.19
12.893332472018946,51,Yes,8.006616338490176,15,8,26,Soccer,2,58.85
17.519909915822165,90,No,5.200318114327015,5,1,59,Baseball,3,68.51
12.298486921341043,78,Yes,9.95234464552696,5,14,51,Soccer,0,75.36
39.39751475883454,90,No,8.751250081804784,18,18,21,Football,2,97.46
32.562077056857184,21,No,4.628221532734266,1,3,44,Swimming,3,70.58
6.586187530241183,52,No,11.11691574343184,10,5,51,Swimming,4,32.41
0.22376623527478046,84,No,8.931036836925106,17,3,60,Football,3,43.64
1.7113307298907143,11,Yes,6.5288564410226515,8,3,44,Swimming,3,28.37
9.762538041717011,79,Yes,4.3651391962184825,15,6,45,Volleyball,4,58.4
4.571651433474262,18,Yes,9.057813566173063,10,5,40,Soccer,0,43.01
21.333524595702883,80,No,6.987522090786695,13,7,10,Soccer,4,75.45
34.31980890909435,61,No,11.2609448390279,7,10,41,Volleyball,1,92.08
29.470008836529097,19,No,4.279022661713396,12,14,52,Football,1,69.09
8.624362523287616,47,No,4.312819482737947,9,17,28,Basketball,3,34.75
15.971970241031435,68,Yes,11.594394295255483,11,9,40,Baseball,1,71.58
20.315768381251104,63,No,11.718991565436049,20,18,60,Athletics,1,88.68
32.40823398013342,42,Yes,4.221937814181109,2,13,16,Swimming,0,44.83
33.56486412424659,89,No,9.728265879530621,1,14,25,Cheerleading,0,100.0
36.38873247631104,51,No,5.771958818630724,10,10,15,Swimming,2,87.64
20.369810020115008,50,Yes,9.61114213028858,17,10,35,Cheerleading,2,64.83
27.770989857434518,6,Yes,10.94986237326387,20,10,54,Basketball,1,68.22
4.472014849357486,92,Yes,4.806651830898203,3,9,31,Athletics,3,47.87
22.611558398159282,17,Yes,5.910131334096336,7,9,11,Cheerleading,4,52.6
9.947672378845404,52,No,4.192621346611959,10,15,21,Athletics,2,37.64
17.268675401064442,80,Yes,4.350638763555526,14,7,57,Soccer,4,66.03
25.362020332268777,21,Yes,4.2369428657421935,20,4,38,Athletics,3,49.61
10.279437514151244,52,No,10.405458851411316,1,2,57,Wrestling,3,49.51
2.0874023118704432,24,No,6.386341427446213,18,17,51,Soccer,3,7.7
0.40935425635030054,75,No,7.945691516575913,14,17,29,Baseball,3,32.14
0.8863814217808619,56,No,10.302754108776131,12,4,41,Wrestling,0,26.77
0.33398950055078647,85,Yes,7.959549301653745,1,2,43,Basketball,3,47.76
4.414202262315019,89,Yes,7.433568500996769,2,19,48,Volleyball,1,40.47
9.579548582805195,64,No,4.0925856519156705,13,9,24,Baseball,3,26.32
8.848860567291968,72,Yes,8.54431602029405,19,1,22,Soccer,3,42.11
39.47186376719587,54,Yes,4.997944625096691,12,4,46,Soccer,3,80.33
12.24024420835773,38,No,10.11718592632821,15,14,52,Cheerleading,2,59.14
5.096831334375964,64,Yes,6.061901790520157,11,1,30,Soccer,3,57.11
21.822501766710317,90,Yes,9.39349928646924,0,8,26,Volleyball,1,79.08
34.318298215900334,41,No,9.169788222597436,5,8,53,Baseball,2,66.93
27.122415071507007,31,Yes,8.93340482344016,12,13,46,Wrestling,0,69.92
11.843283565418012,38,Yes,6.135616060297541,1,3,26,Volleyball,2,59.66
22.4646463916582,43,No,6.136718217404545,17,19,37,Volleyball,4,59.03
28.594238968016366,7,Yes,10.90438434753064,16,3,60,Volleyball,2,54.81
29.124179694709692,49,No,4.102458661043416,18,11,50,Soccer,1,82.72
26.661538211907555,49,No,5.452181067631663,14,6,20,Football,4,60.32
34.83241699102472,58,No,8.881367341135881,7,2,25,Soccer,1,80.93
34.804218333764176,36,No,10.536370035225358,8,10,24,Swimming,0,94.4
23.15746237628013,61,No,6.866764069382869,7,3,55,Wrestling,0,68.28
17.19425476444849,87,No,9.227547668886402,7,13,44,Baseball,0,81.72
25.66281182260399,95,Yes,8.45725135696189,10,0,60,Athletics,3,86.65
32.728480054818526,58,No,4.516320835856283,17,10,13,Cheerleading,2,73.21
0.22608419364738896,4,Yes,8.974001575445424,16,4,8,Swimming,4,19.5
39.67988036059404,96,No,10.511227778179947,5,18,47,Volleyball,1,100.0
7.315750893167969,70,No,11.939586562395274,1,14,22,Cheerleading,2,53.55
18.809959426399047,33,No,4.237120581213783,0,15,44,Football,4,37.47
34.88118939371467,14,Yes,9.280465380670943,9,14,47,Wrestling,2,62.04
9.001615961767975,14,Yes,7.316396425183697,7,13,23,Baseball,4,42.11
19.071808956015328,16,No,4.078303109649642,15,2,59,Volleyball,3,42.71
5.303287207247167,4,Yes,8.91488754966809,13,19,48,Soccer,4,27.76
15.803053015527704,90,No,4.979418388445084,15,13,28,Football,4,69.16
7.085418191720101,54,No,7.028534801513093,13,17,29,Volleyball,3,40.91
14.54510995084628,69,Yes,6.090936739907218,6,10,47,Lacrosse,4,63.29
14.93856867170888,82,No,6.889307218168795,17,5,24,Volleyball,4,59.82
39.72683158393331,79,No,7.941564652007597,19,8,25,Baseball,0,81.13
39.79252117215089,88,Yes,6.873676259916116,8,7,44,Swimming,2,100.0
4.591451146424497,96,No,8.421854964716314,3,0,15,Soccer,4,56.28
29.03875117313389,43,No,5.90919752186283,15,13,60,Volleyball,4,55.28
2.069819186764046,95,Yes,9.082894139427053,10,14,23,Basketball,0,49.47
1.207680613487545,72,Yes,10.830104032998827,8,0,28,Soccer,3,55.54
4.213355769798572,7,No,5.792536375321699,16,4,19,Volleyball,4,34.59
38.619426280317356,68,No,8.06301772684498,10,13,45,Athletics,1,97.35
37.63454191578789,68,Yes,9.18951827639911,19,6,13,Football,1,100.0
7.757112811227218,90,Yes,8.51700904970733,2,18,59,Volleyball,4,76.49
6.466893422148461,37,No,6.925195569537808,20,2,24,Volleyball,4,50.66
9.62140346063788,58,Yes,9.137597664045988,10,18,58,Soccer,2,56.37
20.621879763005687,1,Yes,4.22596964968061,7,18,21,Baseball,4,49.92
22.788185281416396,33,Yes,6.959249855971464,9,19,35,Football,4,53.03
8.863737217577894,6,No,8.260897717128024,5,1,44,Soccer,3,29.68
30.26491152359781,52,No,4.164905270686917,16,5,42,Cheerleading,1,70.95
12.38212677610603,81,No,8.061190637474398,5,5,35,Lacrosse,3,52.66
36.88525302117641,20,No,9.234035686125026,6,17,51,Soccer,4,66.72
26.268908258269224,52,No,10.07366158170436,12,16,34,Football,3,72.99
17.454047772144467,20,Yes,4.906992651275443,5,3,24,Baseball,4,28.55
31.596480068113813,12,Yes,11.924518999133559,2,2,49,Basketball,1,94.81
32.716585041866594,51,Yes,8.849341610680764,12,9,60,Basketball,1,85.79
11.619264224357746,7,No,6.90555034089864,9,3,40,Basketball,1,43.43
13.588581753443375,58,No,5.9927428356537105,3,9,22,Soccer,2,39.89
37.438206149144136,3,Yes,8.583174893467316,4,16,50,Volleyball,4,72.58
6.589641534530877,10,Yes,11.053693177332566,20,9,49,Basketball,1,44.2
1.686016678517368,54,Yes,8.164523169130918,18,14,22,Football,2,54.67
18.162212904381967,59,Yes,9.291776444839682,17,4,29,Athletics,0,69.62
32.048396009745154,2,No,6.8615715163244815,6,5,15,Basketball,4,53.63
30.866724252429833,57,No,7.105218304711781,20,11,13,Football,0,85.54
36.7812251565133,83,Yes,6.289400846175136,0,17,53,Athletics,1,84.7
21.32802657476161,72,No,9.645098354945919,16,10,29,Cheerleading,0,84.03
4.002586862661333,13,No,6.87350042733252,19,3,22,Swimming,3,31.87
23.547558973440644,59,No,5.525731232329914,19,4,21,Cheerleading,2,54.83
31.135824574128463,67,No,6.955204569329903,17,12,13,Basketball,2,78.52
3.733124810793056,3,Yes,10.83061766266205,4,2,60,Baseball,1,27.29
6.90629604390359,85,Yes,9.906016348615388,5,1,28,Athletics,0,63.41
0.49162644622683604,90,No,6.677126755708511,9,2,16,Volleyball,3,44.93
23.746103177872413,85,Yes,11.254471718693619,18,7,55,Swimming,3,69.42
35.469375677836176,82,No,4.598661080939736,9,7,49,Football,2,91.16
26.82653264008398,74,Yes,4.398030331309146,5,0,45,Volleyball,0,74.67
39.28160350363928,63,Yes,5.01976283828193,9,3,25,Soccer,1,78.84
2.5213460999904624,67,Yes,4.931638046868825,9,6,29,Basketball,3,42.97
36.12004340605985,80,Yes,4.702674520098724,20,8,56,Basketball,0,100.0
32.562731495467226,66,Yes,9.290740895983939,11,8,44,Football,1,91.73
12.569660819980196,32,Yes,8.806739037243391,3,6,27,Swimming,2,65.13
38.94106207349007,37,Yes,9.180844084653717,12,16,16,Volleyball,0,99.94
11.5175099268566,89,No,9.50692843329624,9,8,58,Soccer,1,71.41
35.57218895312874,1,Yes,10.055038019845439,15,12,60,Football,1,83.56
35.22994308296758,69,No,5.657415419891283,18,16,48,Swimming,1,81.38
30.306304664118898,95,Yes,8.978428105878399,5,17,47,Basketball,3,88.88
22.538818952514074,70,Yes,8.640389274690985,8,17,39,Football,0,100.0
4.800109984675522,99,Yes,11.54928020642779,13,9,60,Cheerleading,0,64.6
21.27886937985993,68,No,5.858941793917189,9,13,46,Soccer,1,65.45
14.271850226197383,3,No,4.469783474994651,7,6,11,Soccer,3,40.43
31.68868132621407,82,No,9.227960557716345,2,17,13,Football,1,70.58
30.325168259873795,28,No,9.921382721893695,16,4,60,Volleyball,0,79.35
36.424500294904206,44,No,6.265568046460405,18,15,60,Football,0,92.4
0.5932064972683149,31,Yes,8.566787447517353,2,9,37,Volleyball,3,44.08
32.364128672921844,26,No,4.476288524273205,13,5,20,Swimming,3,70.0
37.53848212498675,43,No,11.680358729346313,5,7,41,Baseball,0,80.23
31.572017964326005,37,No,4.879399786393349,18,11,50,Baseball,1,76.17
5.207778394814668,63,Yes,4.540564289215966,17,18,6,Soccer,4,27.31
3.2511641936355096,81,Yes,4.352881275956952,11,1,53,Basketball,4,56.78
0.8338095923080324,29,Yes,7.418175252026821,14,18,32,Baseball,4,37.52
25.149809033122843,21,No,4.77727794765752,5,16,32,Basketball,0,48.73
25.18690607439549,66,Yes,9.957185927644602,20,11,33,Soccer,1,93.04
39.47654856872849,67,No,11.190993285011245,11,2,47,Baseball,0,98.67
15.92172696416383,90,Yes,6.081751458598856,18,16,19,Basketball,4,67.35
13.27625139589987,1,Yes,9.03018495401119,6,13,40,Basketball,3,49.5
24.9769970873757,85,Yes,4.338707576094542,19,9,11,Lacrosse,1,75.97
33.024346900303755,52,Yes,7.092515773542363,9,17,53,Basketball,0,80.97
37.470957980920076,62,Yes,6.343536907421827,17,13,54,Soccer,0,86.08
32.12496664716154,9,No,5.828952771522871,1,5,25,Volleyball,3,70.33
17.06695922463219,43,No,9.157787917029593,12,0,13,Lacrosse,1,55.35
25.396569412482567,22,Yes,5.04182357086829,14,15,49,Soccer,3,68.09
34.25197306864468,25,No,10.885684186375908,3,5,34,Volleyball,4,74.68
19.624387532469576,50,Yes,9.318687250949878,6,5,58,Swimming,2,57.13
8.667465748215708,81,Yes,9.685881429504464,2,8,28,Lacrosse,1,71.34
6.7889375899149185,74,Yes,11.482754469261344,15,14,53,Soccer,4,47.44
0.0063097831222691525,59,Yes,11.538982972020118,8,18,8,Football,3,38.73
28.72951979925137,53,Yes,8.413218590553885,16,4,51,Football,0,86.64
4.44388835383962,42,Yes,7.963038538287844,7,17,45,Basketball,0,57.37
9.753563987837616,97,Yes,6.683052865815281,17,12,37,Lacrosse,2,64.22
11.915053260911733,56,No,9.724572881619746,12,17,57,Swimming,1,41.8
22.415194405470732,25,No,8.305671095838504,1,16,59,Basketball,0,46.64
15.91829109183077,23,Yes,11.463000637920997,0,7,59,Volleyball,3,58.22
26.98695968092647,61,No,5.909007589700843,15,13,41,Basketball,3,74.67
2.2255463731481084,52,Yes,6.482021490003926,15,18,34,Volleyball,4,27.38
4.957567770577578,0,No,6.52872357935975,10,13,20,Cheerleading,4,9.32
19.968460141330667,83,No,10.447987636453657,3,9,17,Swimming,0,73.01
13.478591513873193,70,Yes,4.792322654737219,10,7,38,Soccer,1,61.37
11.832534510054389,66,Yes,7.645192967911838,5,2,15,Cheerleading,3,43.15
2.681123161500909,6,No,7.420645895784379,10,19,14,Swimming,0,0.0
35.828766989920055,36,Yes,4.585116968110069,0,13,28,Athletics,3,77.72
27.67274344500203,93,No,7.286375988354777,8,5,20,Cheerleading,2,100.0
4.864726272785975,86,Yes,8.10702386627185,6,1,35,Football,4,49.54
2.6018383094856246,28,No,4.520837540039306,20,15,43,Swimming,2,31.94
38.99490133724972,15,No,8.078897027557339,2,17,46,Volleyball,2,68.59
27.246902017580194,44,No,11.673903237467208,8,8,38,Wrestling,4,76.77
16.69824284374966,35,Yes,11.831314585292258,1,19,37,Basketball,1,74.19
28.069241630231396,68,No,8.25343822871849,9,6,34,Swimming,0,76.03
30.253271459206363,96,Yes,8.120775460823673,16,15,22,Football,3,82.03
31.198488095551173,36,Yes,6.284065331331131,0,5,44,Soccer,3,75.07
